#duplication_margin=0.05
persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
GCF_002951295.1_ASM295129v1_CDS_1280	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1312	0.5	1.6	False
GCF_002951295.1_ASM295129v1_CDS_1344	0.111	1.111	False
GCF_002951295.1_ASM295129v1_CDS_1408	0.444	1.444	False
GCF_002951295.1_ASM295129v1_CDS_1504	0.5	1.6	False
GCF_002951295.1_ASM295129v1_CDS_1536	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_1600	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1632	0.5	1.5	False
GCF_002951295.1_ASM295129v1_CDS_1664	0.2	1.2	False
GCF_003143895.1_ASM314389v1_CDS_0823	0.0	1.0	True
GCF_003143895.1_ASM314389v1_CDS_0887	0.5	1.6	False
GCF_003143895.1_ASM314389v1_CDS_0919	0.5	1.5	False
GCF_003143895.1_ASM314389v1_CDS_0983	0.0	1.0	True
GCF_003143895.1_ASM314389v1_CDS_1047	0.0	1.0	True
GCF_003143895.1_ASM314389v1_CDS_1079	0.5	1.6	False
GCF_003143895.1_ASM314389v1_CDS_1175	0.5	1.9	False
GCF_003143895.1_ASM314389v1_CDS_1751	0.2	1.4	False
GCF_003143895.1_ASM314389v1_CDS_1847	0.3	1.4	False
GCF_003143895.1_ASM314389v1_CDS_1911	0.1	1.2	False
GCF_003143895.1_ASM314389v1_CDS_2103	0.5	2.1	False
GCF_003143895.1_ASM314389v1_CDS_2135	0.3	1.3	False
GCF_003143895.1_ASM314389v1_CDS_2199	0.2	1.2	False
GCF_003143895.1_ASM314389v1_CDS_2551	0.5	1.5	False
GCF_003143895.1_ASM314389v1_CDS_2647	0.4	1.4	False
GCF_003143895.1_ASM314389v1_CDS_2679	0.0	1.0	True
GCF_003143895.1_ASM314389v1_CDS_2743	0.4	1.7	False
GCF_003143895.1_ASM314389v1_CDS_2968	0.5	1.8	False
GCF_003143895.1_ASM314389v1_CDS_3064	0.2	1.2	False
GCF_003143895.1_ASM314389v1_CDS_3352	0.3	1.3	False
GCF_003143895.1_ASM314389v1_CDS_3384	0.0	1.0	True
GCF_003143895.1_ASM314389v1_CDS_3448	0.0	1.0	True
GCF_003143895.1_ASM314389v1_CDS_3480	0.4	1.6	False
GCF_003143895.1_ASM314389v1_CDS_3608	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0802	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_0898	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0930	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_0994	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_1090	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_1218	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1250	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1282	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1314	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1378	0.3	1.5	False
GCF_002951295.1_ASM295129v1_CDS_1506	0.5	1.8	False
GCF_002951295.1_ASM295129v1_CDS_1570	0.3	1.3	False
GCF_002951295.1_ASM295129v1_CDS_1602	0.111	1.111	False
GCF_002951295.1_ASM295129v1_CDS_1634	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_1666	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_1826	0.3	1.4	False
GCF_002951295.1_ASM295129v1_CDS_1922	0.5	1.7	False
GCF_002951295.1_ASM295129v1_CDS_2082	0.4	1.7	False
GCF_002951295.1_ASM295129v1_CDS_2178	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2370	0.3	1.5	False
GCF_002951295.1_ASM295129v1_CDS_2402	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2530	0.3	1.4	False
GCF_002951295.1_ASM295129v1_CDS_2627	0.3	1.3	False
GCF_002951295.1_ASM295129v1_CDS_2659	0.5	1.8	False
GCF_002951295.1_ASM295129v1_CDS_2788	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2820	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2884	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2948	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2980	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_3012	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_3044	0.3	1.3	False
GCF_002951295.1_ASM295129v1_CDS_3076	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_3204	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_3332	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_3460	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_3588	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_3716	0.0	1.0	True
GCA_003359395.2_ASM335939v2_CDS_4897	0.4	1.4	False
GCA_003359395.2_ASM335939v2_CDS_5121	0.0	1.0	True
GCA_003359395.2_ASM335939v2_CDS_5185	0.0	1.0	True
GCA_003359395.2_ASM335939v2_CDS_5281	0.3	1.5	False
GCF_004295305.1_ASM429530v1_CDS_1650	0.1	1.1	False
GCF_004295305.1_ASM429530v1_CDS_1714	0.1	1.1	False
GCF_004295305.1_ASM429530v1_CDS_1970	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_2002	0.4	1.6	False
GCF_004295305.1_ASM429530v1_CDS_2066	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_2130	0.3	1.3	False
GCF_004295305.1_ASM429530v1_CDS_2162	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_2194	0.2	1.2	False
GCF_004295305.1_ASM429530v1_CDS_2258	0.1	1.1	False
GCF_004295305.1_ASM429530v1_CDS_2354	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_2386	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_2450	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_2578	0.3	1.3	False
GCF_004295305.1_ASM429530v1_CDS_2642	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_2738	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_2770	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_2867	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_2931	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_3027	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_3155	0.4	1.9	False
GCF_004295305.1_ASM429530v1_CDS_3187	0.2	1.3	False
GCF_004295305.1_ASM429530v1_CDS_3219	0.1	1.1	False
GCF_004295305.1_ASM429530v1_CDS_3251	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_3283	0.3	1.3	False
GCF_004295305.1_ASM429530v1_CDS_3347	0.4	1.5	False
GCF_004295305.1_ASM429530v1_CDS_3379	0.1	1.1	False
GCF_004295305.1_ASM429530v1_CDS_3411	0.4	1.4	False
GCF_004295305.1_ASM429530v1_CDS_3475	0.2	1.2	False
GCF_004295305.1_ASM429530v1_CDS_3507	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_3603	0.1	1.1	False
GCF_004295305.1_ASM429530v1_CDS_3667	0.2	1.3	False
GCF_002951295.1_ASM295129v1_CDS_0028	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0060	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0092	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_0124	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_0156	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0220	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0252	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0284	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0316	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0348	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0380	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_0412	0.111	1.111	False
GCF_002951295.1_ASM295129v1_CDS_0444	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0476	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0508	0.5	2.2	False
GCF_002951295.1_ASM295129v1_CDS_0540	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0604	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_0668	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0764	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_0860	0.4	1.8	False
GCF_002951295.1_ASM295129v1_CDS_0892	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0924	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_0956	0.3	1.3	False
GCF_002951295.1_ASM295129v1_CDS_0988	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_1052	0.0	1.0	True
GCF_003143895.1_ASM314389v1_CDS_3380	0.5	1.8	False
GCF_003143895.1_ASM314389v1_CDS_3412	0.333	1.333	False
GCF_003143895.1_ASM314389v1_CDS_3444	0.0	1.0	True
GCF_003143895.1_ASM314389v1_CDS_3476	0.4	1.4	False
GCF_003143895.1_ASM314389v1_CDS_3540	0.2	1.2	False
GCF_003143895.1_ASM314389v1_CDS_3572	0.0	1.0	True
GCF_003143895.1_ASM314389v1_CDS_3636	0.2	1.3	False
GCF_003143895.1_ASM314389v1_CDS_3668	0.1	1.1	False
GCF_003143895.1_ASM314389v1_CDS_3732	0.1	1.1	False
GCF_003143895.1_ASM314389v1_CDS_3764	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_0146	0.2	1.5	False
GCF_000814165.3_ASM81416v3_CDS_0178	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_0402	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_0434	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_0466	0.3	1.3	False
GCF_000814165.3_ASM81416v3_CDS_0498	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_0530	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_0658	0.4	1.4	False
GCF_000814165.3_ASM81416v3_CDS_0786	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_0946	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_0978	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_1042	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_1074	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_1234	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_1362	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_1426	0.5	1.7	False
GCF_000814165.3_ASM81416v3_CDS_1554	0.4	1.4	False
GCF_000814165.3_ASM81416v3_CDS_1586	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_1618	0.3	1.4	False
GCF_000814165.3_ASM81416v3_CDS_1746	0.444	1.556	False
GCF_000814165.3_ASM81416v3_CDS_1810	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_1906	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_1970	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_2066	0.3	1.4	False
GCF_000814165.3_ASM81416v3_CDS_2098	0.25	1.25	False
GCF_000814165.3_ASM81416v3_CDS_2162	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_2386	0.4	1.4	False
GCF_000814165.3_ASM81416v3_CDS_2418	0.1	1.1	False
GCA_003359375.2_ASM335937v2_CDS_4255	0.0	1.0	True
GCA_003359375.2_ASM335937v2_CDS_4608	0.1	1.1	False
GCA_003359375.2_ASM335937v2_CDS_4800	0.1	1.1	False
GCA_003359375.2_ASM335937v2_CDS_5088	0.0	1.0	True
GCA_003359375.2_ASM335937v2_CDS_5248	0.1	1.1	False
GCA_003359375.2_ASM335937v2_CDS_5440	0.0	1.0	True
GCA_003359395.2_ASM335939v2_CDS_0472	0.0	1.0	True
GCA_003359395.2_ASM335939v2_CDS_0600	0.0	1.0	True
GCA_003359395.2_ASM335939v2_CDS_0728	0.0	1.0	True
GCA_003359395.2_ASM335939v2_CDS_0858	0.0	1.0	True
GCA_003359395.2_ASM335939v2_CDS_0922	0.0	1.0	True
GCA_003359505.2_ASM335950v2_CDS_0470	0.0	1.0	True
GCA_003359505.2_ASM335950v2_CDS_0726	0.2	1.2	False
GCA_003359505.2_ASM335950v2_CDS_0918	0.0	1.0	True
GCA_003359505.2_ASM335950v2_CDS_1046	0.2	1.2	False
GCA_003359505.2_ASM335950v2_CDS_1398	0.0	1.0	True
GCA_003359505.2_ASM335950v2_CDS_1846	0.0	1.0	True
GCA_003359505.2_ASM335950v2_CDS_2614	0.3	1.6	False
GCA_003359505.2_ASM335950v2_CDS_2678	0.4	1.6	False
GCA_003359505.2_ASM335950v2_CDS_2710	0.3	1.3	False
GCA_003359505.2_ASM335950v2_CDS_3062	0.4	1.4	False
GCA_003359505.2_ASM335950v2_CDS_3254	0.1	1.1	False
GCF_004295305.1_ASM429530v1_CDS_2071	0.1	1.1	False
GCF_004295305.1_ASM429530v1_CDS_2231	0.2	1.2	False
GCF_004295305.1_ASM429530v1_CDS_2263	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_2295	0.1	1.1	False
GCF_004295305.1_ASM429530v1_CDS_2391	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_3000	0.2	1.2	False
GCF_004295305.1_ASM429530v1_CDS_3096	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_3192	0.5	2.2	False
GCF_004295305.1_ASM429530v1_CDS_3288	0.2	1.2	False
GCF_004295305.1_ASM429530v1_CDS_3384	0.0	1.0	True
GCF_004295305.1_ASM429530v1_CDS_3512	0.4	1.9	False
GCF_004295305.1_ASM429530v1_CDS_3576	0.2	1.2	False
GCF_004295305.1_ASM429530v1_CDS_3608	0.125	1.125	False
GCF_002951295.1_ASM295129v1_CDS_0225	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_0289	0.222	1.222	False
GCF_002951295.1_ASM295129v1_CDS_0481	0.444	1.444	False
GCF_002951295.1_ASM295129v1_CDS_0673	0.4	1.6	False
GCF_002951295.1_ASM295129v1_CDS_0833	0.4	1.6	False
GCF_002951295.1_ASM295129v1_CDS_0865	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0961	0.4	1.6	False
GCF_002951295.1_ASM295129v1_CDS_0993	0.222	1.333	False
GCF_002951295.1_ASM295129v1_CDS_1089	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1121	0.4	1.6	False
GCF_002951295.1_ASM295129v1_CDS_1217	0.0	1.0	True
GCF_002082665.1_ASM208266v1_CDS_2262	0.1	1.2	False
GCF_002082665.1_ASM208266v1_CDS_2294	0.1	1.1	False
GCF_002082665.1_ASM208266v1_CDS_2518	0.222	1.222	False
GCF_002082665.1_ASM208266v1_CDS_2998	0.0	1.0	True
GCF_002082665.1_ASM208266v1_CDS_3223	0.0	1.0	True
GCF_002082665.1_ASM208266v1_CDS_3320	0.4	1.9	False
GCF_002082665.1_ASM208266v1_CDS_3384	0.111	1.111	False
GCA_003359375.2_ASM335937v2_CDS_0482	0.2	1.3	False
GCA_003359375.2_ASM335937v2_CDS_0994	0.3	1.3	False
GCA_003359355.2_ASM335935v2_CDS_1642	0.0	1.0	True
GCA_003359355.2_ASM335935v2_CDS_2026	0.444	1.444	False
GCA_003359395.2_ASM335939v2_CDS_1345	0.3	1.9	False
GCA_003359395.2_ASM335939v2_CDS_3297	0.4	1.9	False
GCF_002951295.1_ASM295129v1_CDS_1063	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1511	0.5	1.8	False
GCF_002951295.1_ASM295129v1_CDS_1607	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1895	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_1927	0.3	1.4	False
GCF_002951295.1_ASM295129v1_CDS_2023	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2087	0.5	2.3	False
GCF_002951295.1_ASM295129v1_CDS_2183	0.5	1.8	False
GCF_002951295.1_ASM295129v1_CDS_2503	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2535	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_2728	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2761	0.5	2.1	False
GCF_002951295.1_ASM295129v1_CDS_2825	0.3	2.0	False
GCF_002951295.1_ASM295129v1_CDS_3721	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_3198	0.2	1.2	False
GCF_002082665.1_ASM208266v1_CDS_0284	0.1	1.1	False
GCF_002082665.1_ASM208266v1_CDS_1148	0.2	1.2	False
GCF_002082665.1_ASM208266v1_CDS_1692	0.3	1.3	False
GCF_002951295.1_ASM295129v1_CDS_2827	0.4	1.5	False
GCF_002951295.1_ASM295129v1_CDS_3403	0.4	1.7	False
GCF_002951295.1_ASM295129v1_CDS_3595	0.5	1.5	False
GCF_002951295.1_ASM295129v1_CDS_3659	0.5	2.1	False
GCF_002951295.1_ASM295129v1_CDS_3723	0.1	1.1	False
GCF_003143895.1_ASM314389v1_CDS_0799	0.2	1.2	False
GCF_003143895.1_ASM314389v1_CDS_0895	0.4	1.4	False
GCF_003143895.1_ASM314389v1_CDS_0927	0.1	1.2	False
GCF_003143895.1_ASM314389v1_CDS_1279	0.2	1.2	False
GCF_003143895.1_ASM314389v1_CDS_1855	0.3	1.3	False
GCF_002082665.1_ASM208266v1_CDS_1502	0.25	1.25	False
GCF_002082665.1_ASM208266v1_CDS_1566	0.444	1.889	False
GCF_002082665.1_ASM208266v1_CDS_1726	0.2	1.2	False
GCF_002082665.1_ASM208266v1_CDS_1822	0.1	1.1	False
GCF_002082665.1_ASM208266v1_CDS_2078	0.4	1.7	False
GCF_002082665.1_ASM208266v1_CDS_2430	0.6	2.8	False
GCF_002082665.1_ASM208266v1_CDS_3295	0.5	1.7	False
GCF_004295305.1_ASM429530v1_CDS_1091	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0205	0.3	1.4	False
GCF_002951295.1_ASM295129v1_CDS_0237	0.5	2.4	False
GCF_002951295.1_ASM295129v1_CDS_0333	0.3	1.4	False
GCF_002951295.1_ASM295129v1_CDS_0206	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_0270	0.4	1.8	False
GCF_002951295.1_ASM295129v1_CDS_0526	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0942	0.2	1.3	False
GCF_002951295.1_ASM295129v1_CDS_1902	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_2062	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_2510	0.2	1.3	False
GCF_002082665.1_ASM208266v1_CDS_1475	0.4	1.5	False
GCF_002082665.1_ASM208266v1_CDS_1891	0.6	2.2	False
GCF_002082665.1_ASM208266v1_CDS_2339	0.4	1.5	False
GCA_003359375.2_ASM335937v2_CDS_3505	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_0841	0.375	1.5	False
GCF_003143895.1_ASM314389v1_CDS_2382	0.429	1.571	False
GCF_003143895.1_ASM314389v1_CDS_2479	0.5	2.1	False
GCF_003143895.1_ASM314389v1_CDS_3763	0.111	1.111	False
GCF_000814165.3_ASM81416v3_CDS_0017	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_0049	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_0081	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_0145	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_0177	0.5	2.4	False
GCF_000814165.3_ASM81416v3_CDS_0337	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_0369	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_0465	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_0657	0.2	1.3	False
GCF_000814165.3_ASM81416v3_CDS_0721	0.4	1.7	False
GCF_000814165.3_ASM81416v3_CDS_0753	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_0785	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_0881	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_0913	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_0945	0.4	1.6	False
GCF_000814165.3_ASM81416v3_CDS_0977	0.5	1.5	False
GCF_000814165.3_ASM81416v3_CDS_1009	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_1041	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_1073	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_1105	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_1137	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_1233	0.4	1.4	False
GCF_000814165.3_ASM81416v3_CDS_1265	0.5	1.5	False
GCF_000814165.3_ASM81416v3_CDS_1361	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_1489	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_1553	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_1585	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_1681	0.3	1.3	False
GCF_000814165.3_ASM81416v3_CDS_1713	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_1841	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_1873	0.3	1.3	False
GCF_000814165.3_ASM81416v3_CDS_1905	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_1937	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_1969	0.4	1.4	False
GCF_000814165.3_ASM81416v3_CDS_2033	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_2065	0.4	1.6	False
GCF_000814165.3_ASM81416v3_CDS_2097	0.125	1.125	False
GCF_000814165.3_ASM81416v3_CDS_2161	0.3	1.3	False
GCF_000814165.3_ASM81416v3_CDS_2225	0.3	1.5	False
GCF_000814165.3_ASM81416v3_CDS_2385	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_2417	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_2449	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_2481	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_2513	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_2577	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_2609	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_2641	0.2	1.2	False
GCF_000814165.3_ASM81416v3_CDS_2769	0.3	1.3	False
GCF_000814165.3_ASM81416v3_CDS_2802	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_2834	0.1	1.1	False
GCF_000814165.3_ASM81416v3_CDS_2898	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_2930	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_2962	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_2994	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_3026	0.0	1.0	True
GCF_000814165.3_ASM81416v3_CDS_3058	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0573	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_0605	0.4	1.7	False
GCF_002951295.1_ASM295129v1_CDS_0637	0.5	1.9	False
GCF_002951295.1_ASM295129v1_CDS_0669	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_0829	0.3	1.4	False
GCF_002951295.1_ASM295129v1_CDS_0957	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_0989	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_1053	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_1213	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1245	0.3	1.3	False
GCF_002951295.1_ASM295129v1_CDS_1277	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1309	0.4	1.4	False
GCF_002951295.1_ASM295129v1_CDS_1341	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1373	0.4	1.6	False
GCF_002951295.1_ASM295129v1_CDS_1405	0.9	2.6	False
GCF_002951295.1_ASM295129v1_CDS_1501	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_1533	0.1	1.2	False
GCF_002951295.1_ASM295129v1_CDS_1629	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_1661	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_1693	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_1757	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1789	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1821	0.125	1.125	False
GCF_002951295.1_ASM295129v1_CDS_1853	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_1885	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_1917	0.4	1.4	False
GCF_002951295.1_ASM295129v1_CDS_1981	0.375	1.5	False
GCF_002951295.1_ASM295129v1_CDS_2013	0.375	1.375	False
GCF_002951295.1_ASM295129v1_CDS_2045	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2077	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2173	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2205	0.5	1.7	False
GCF_002951295.1_ASM295129v1_CDS_2237	1.0	2.7	False
GCF_002951295.1_ASM295129v1_CDS_2301	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2397	0.4	1.4	False
GCF_002951295.1_ASM295129v1_CDS_2525	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_2557	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2622	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2654	0.5	1.6	False
GCF_002951295.1_ASM295129v1_CDS_2686	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2718	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2751	0.25	1.25	False
GCF_002951295.1_ASM295129v1_CDS_2783	0.5	1.5	False
GCF_002951295.1_ASM295129v1_CDS_2815	0.5	1.5	False
GCF_002951295.1_ASM295129v1_CDS_2847	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2911	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_2943	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_2975	0.1	1.1	False
GCF_002951295.1_ASM295129v1_CDS_3007	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_3039	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_3071	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_3103	0.375	1.375	False
GCF_002951295.1_ASM295129v1_CDS_3167	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_3199	0.3	1.7	False
GCF_002951295.1_ASM295129v1_CDS_3231	0.3	1.3	False
GCF_002951295.1_ASM295129v1_CDS_3263	0.2	1.2	False
GCF_002951295.1_ASM295129v1_CDS_3295	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_3327	0.111	1.111	False
GCF_002951295.1_ASM295129v1_CDS_3359	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_3391	0.0	1.0	True
GCF_002951295.1_ASM295129v1_CDS_3423	0.4	1.5	False
