#duplication_margin=0.05
persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
GCF_001617545.1_ASM161754v1_CDS_2179	0.556	2.0	False
GCF_001617545.1_ASM161754v1_CDS_3139	0.0	1.0	True
GCA_003359315.2_ASM335931v2_CDS_4949	0.0	1.0	True
GCA_003359315.2_ASM335931v2_CDS_5077	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_1809	0.6	2.0	False
GCF_001577285.1_ASM157728v1_CDS_0893	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_1245	0.2	1.2	False
GCF_001577285.1_ASM157728v1_CDS_2110	0.7	1.9	False
GCF_001577285.1_ASM157728v1_CDS_2366	0.556	1.778	False
GCF_001577285.1_ASM157728v1_CDS_3134	0.143	1.143	False
GCF_001577285.1_ASM157728v1_CDS_3262	0.7	3.1	False
GCF_001577285.1_ASM157728v1_CDS_3294	0.4	1.6	False
GCF_001577285.1_ASM157728v1_CDS_3582	0.7	2.1	False
GCF_001577285.1_ASM157728v1_CDS_2207	0.1	1.1	False
GCF_001577285.1_ASM157728v1_CDS_2815	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_2943	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_3295	0.5	1.7	False
GCF_000191145.1_ASM19114v1_CDS_0122	0.556	1.667	False
GCF_000191145.1_ASM19114v1_CDS_0346	0.556	1.667	False
GCF_000191145.1_ASM19114v1_CDS_0410	0.25	1.375	False
GCF_000191145.1_ASM19114v1_CDS_1722	0.6	1.9	False
GCF_000191145.1_ASM19114v1_CDS_2906	0.286	1.714	False
GCF_000191145.1_ASM19114v1_CDS_3258	0.0	1.0	True
GCA_003359315.2_ASM335931v2_CDS_2869	0.1	1.1	False
GCA_003359315.2_ASM335931v2_CDS_3637	0.4	1.5	False
GCA_003359315.2_ASM335931v2_CDS_3957	0.375	1.375	False
GCA_003359295.2_ASM335929v2_CDS_1384	0.3	1.4	False
GCA_003359295.2_ASM335929v2_CDS_2089	1.0	2.7	False
GCA_003359295.2_ASM335929v2_CDS_2377	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_3017	0.4	1.6	False
GCA_003359295.2_ASM335929v2_CDS_3241	0.3	1.3	False
GCA_003359225.2_ASM335922v2_CDS_2285	0.0	1.0	True
GCA_003359225.2_ASM335922v2_CDS_2509	0.3	1.3	False
GCA_003359215.2_ASM335921v2_CDS_1137	0.0	1.0	True
GCA_003359215.2_ASM335921v2_CDS_1425	0.4	1.7	False
GCA_003359215.2_ASM335921v2_CDS_1745	0.0	1.0	True
GCA_003359215.2_ASM335921v2_CDS_1873	0.4	1.8	False
GCA_003359215.2_ASM335921v2_CDS_2609	0.4	1.4	False
GCA_003359215.2_ASM335921v2_CDS_3185	0.167	1.167	False
GCA_003359215.2_ASM335921v2_CDS_3345	0.3	1.3	False
GCA_003359225.2_ASM335922v2_CDS_1115	0.3	1.3	False
GCA_003359225.2_ASM335922v2_CDS_1371	0.0	1.0	True
GCA_003359225.2_ASM335922v2_CDS_1499	0.2	1.2	False
GCA_003359225.2_ASM335922v2_CDS_3228	0.1	1.1	False
GCA_003359225.2_ASM335922v2_CDS_3836	0.2	1.2	False
GCA_003359225.2_ASM335922v2_CDS_4028	0.4	1.4	False
GCA_003359315.2_ASM335931v2_CDS_4295	0.0	1.0	True
GCA_003359315.2_ASM335931v2_CDS_4456	0.1	1.1	False
GCA_003359315.2_ASM335931v2_CDS_5161	0.2	1.2	False
GCA_003359305.2_ASM335930v2_CDS_0576	0.222	1.222	False
GCA_003359275.2_ASM335927v2_CDS_0981	0.3	1.4	False
GCF_000191145.1_ASM19114v1_CDS_2925	0.3	1.3	False
GCF_000191145.1_ASM19114v1_CDS_2957	0.375	1.375	False
GCF_000191145.1_ASM19114v1_CDS_2989	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_3149	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_3565	0.167	1.167	False
GCA_003359215.2_ASM335921v2_CDS_0242	0.3	1.5	False
GCA_003359215.2_ASM335921v2_CDS_0402	0.0	1.0	True
GCA_003359215.2_ASM335921v2_CDS_0626	0.0	1.0	True
GCA_003359215.2_ASM335921v2_CDS_2132	0.1	1.1	False
GCA_003359315.2_ASM335931v2_CDS_3496	0.1	1.1	False
GCA_003359315.2_ASM335931v2_CDS_3624	0.0	1.0	True
GCA_003359315.2_ASM335931v2_CDS_4233	0.167	1.167	False
GCF_001577285.1_ASM157728v1_CDS_1811	0.3	1.3	False
GCF_001577285.1_ASM157728v1_CDS_1876	0.1	1.1	False
GCF_001577285.1_ASM157728v1_CDS_1940	0.667	2.333	False
GCF_001577285.1_ASM157728v1_CDS_2196	0.2	1.2	False
GCF_001577285.1_ASM157728v1_CDS_2580	0.3	1.3	False
GCF_001577285.1_ASM157728v1_CDS_3060	0.5	1.6	False
GCF_001577285.1_ASM157728v1_CDS_3284	0.2	1.2	False
GCF_001577285.1_ASM157728v1_CDS_3316	0.2	1.2	False
GCF_001577285.1_ASM157728v1_CDS_3604	0.4	1.4	False
GCF_000191145.1_ASM19114v1_CDS_0815	0.2	1.2	False
GCF_000191145.1_ASM19114v1_CDS_1071	0.571	1.571	False
GCF_000191145.1_ASM19114v1_CDS_1359	0.1	1.1	False
GCF_000191145.1_ASM19114v1_CDS_1487	0.5	1.6	False
GCF_000191145.1_ASM19114v1_CDS_2095	0.7	1.9	False
GCF_000191145.1_ASM19114v1_CDS_2767	0.5	1.6	False
GCF_000191145.1_ASM19114v1_CDS_2895	0.3	1.3	False
GCF_000191145.1_ASM19114v1_CDS_3215	0.167	1.167	False
GCA_003359215.2_ASM335921v2_CDS_4729	0.4	1.4	False
GCA_003359295.2_ASM335929v2_CDS_0282	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_1373	0.6	2.3	False
GCA_003359295.2_ASM335929v2_CDS_1469	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_1630	0.0	1.0	True
GCA_003359225.2_ASM335922v2_CDS_4419	0.111	1.111	False
GCA_003359225.2_ASM335922v2_CDS_5123	0.111	1.111	False
GCF_000191145.1_ASM19114v1_CDS_0273	0.2	1.2	False
GCF_000191145.1_ASM19114v1_CDS_0465	0.2	1.4	False
GCF_000191145.1_ASM19114v1_CDS_1233	0.4	1.6	False
GCF_000191145.1_ASM19114v1_CDS_1521	0.4	1.4	False
GCA_003359315.2_ASM335931v2_CDS_3500	0.4	1.4	False
GCA_003359295.2_ASM335929v2_CDS_3392	0.3	1.4	False
GCA_003359295.2_ASM335929v2_CDS_4290	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_4322	0.1	1.2	False
GCA_003359295.2_ASM335929v2_CDS_4547	0.4	1.7	False
GCF_001617545.1_ASM161754v1_CDS_0348	0.4	1.4	False
GCF_001617545.1_ASM161754v1_CDS_0380	0.5	1.5	False
GCF_001617545.1_ASM161754v1_CDS_1020	0.4	1.6	False
GCF_001617545.1_ASM161754v1_CDS_1084	0.333	1.333	False
GCF_000191145.1_ASM19114v1_CDS_0115	0.444	1.667	False
GCF_000191145.1_ASM19114v1_CDS_1427	0.5	1.7	False
GCF_000191145.1_ASM19114v1_CDS_1843	0.714	2.143	False
GCF_000191145.1_ASM19114v1_CDS_2163	0.125	1.125	False
GCF_000191145.1_ASM19114v1_CDS_2259	0.6	1.8	False
GCA_003359275.2_ASM335927v2_CDS_1308	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_1372	0.1	1.1	False
GCA_003359275.2_ASM335927v2_CDS_2620	0.2	1.2	False
GCA_003359295.2_ASM335929v2_CDS_4453	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_4613	0.4	1.5	False
GCF_001617545.1_ASM161754v1_CDS_0574	0.444	1.778	False
GCF_001617545.1_ASM161754v1_CDS_1536	0.2	1.2	False
GCF_001617545.1_ASM161754v1_CDS_1888	0.333	1.556	False
GCF_000191145.1_ASM19114v1_CDS_1141	0.6	1.7	False
GCF_000191145.1_ASM19114v1_CDS_1525	0.2	1.3	False
GCF_000191145.1_ASM19114v1_CDS_1589	0.1	1.1	False
GCF_000191145.1_ASM19114v1_CDS_1909	0.2	1.3	False
GCF_000191145.1_ASM19114v1_CDS_1941	0.1	1.1	False
GCF_000191145.1_ASM19114v1_CDS_2101	0.375	2.0	False
GCF_000191145.1_ASM19114v1_CDS_2197	0.5	1.8	False
GCF_000191145.1_ASM19114v1_CDS_2613	0.3	1.3	False
GCF_000191145.1_ASM19114v1_CDS_3445	0.4	1.6	False
GCF_001577285.1_ASM157728v1_CDS_2843	0.375	1.375	False
GCF_001577285.1_ASM157728v1_CDS_3355	0.444	1.444	False
GCA_003359275.2_ASM335927v2_CDS_0669	0.4	1.4	False
GCA_003359275.2_ASM335927v2_CDS_0958	0.1	1.1	False
GCF_000191145.1_ASM19114v1_CDS_2934	0.111	1.111	False
GCF_000191145.1_ASM19114v1_CDS_3446	0.7	2.9	False
GCA_003359305.2_ASM335930v2_CDS_0911	0.6	2.2	False
GCA_003359305.2_ASM335930v2_CDS_1199	0.0	1.0	True
GCA_003354845.1_ASM335484v1_CDS_1456	0.3	1.3	False
GCA_003359295.2_ASM335929v2_CDS_0741	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_1029	0.2	1.2	False
GCA_003359295.2_ASM335929v2_CDS_1926	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_5876	0.0	1.0	True
GCA_003359315.2_ASM335931v2_CDS_2388	0.2	1.2	False
GCA_003359315.2_ASM335931v2_CDS_3604	0.5	1.5	False
GCF_001617545.1_ASM161754v1_CDS_1862	0.6	2.2	False
GCF_001617545.1_ASM161754v1_CDS_2086	0.3	1.5	False
GCA_003359225.2_ASM335922v2_CDS_2252	0.4	1.5	False
GCA_003359315.2_ASM335931v2_CDS_4888	0.0	1.0	True
GCA_003354845.1_ASM335484v1_CDS_1653	0.0	1.0	True
GCA_003354845.1_ASM335484v1_CDS_2965	0.2	1.2	False
GCA_003359295.2_ASM335929v2_CDS_2987	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_3147	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_3531	0.1	1.1	False
GCF_001577285.1_ASM157728v1_CDS_1896	0.3	1.4	False
GCF_001577285.1_ASM157728v1_CDS_1960	0.1	1.1	False
GCF_001577285.1_ASM157728v1_CDS_2184	0.4	1.6	False
GCF_001577285.1_ASM157728v1_CDS_2248	0.4	1.5	False
GCF_001577285.1_ASM157728v1_CDS_2312	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_2440	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_2568	0.4	1.4	False
GCF_001577285.1_ASM157728v1_CDS_2600	0.1	1.1	False
GCF_001577285.1_ASM157728v1_CDS_2632	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_2664	0.125	1.125	False
GCF_001577285.1_ASM157728v1_CDS_2696	0.4	1.5	False
GCF_001577285.1_ASM157728v1_CDS_2728	0.5	1.8	False
GCF_001577285.1_ASM157728v1_CDS_2792	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_2952	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_3080	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_3112	0.1	1.1	False
GCF_001577285.1_ASM157728v1_CDS_3240	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_3304	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_3368	0.222	1.222	False
GCF_001577285.1_ASM157728v1_CDS_3400	0.5	1.6	False
GCF_001577285.1_ASM157728v1_CDS_3496	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_0073	0.5	1.6	False
GCA_003359275.2_ASM335927v2_CDS_0489	0.4	1.7	False
GCA_003359275.2_ASM335927v2_CDS_0585	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_0617	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_0649	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_0682	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_0715	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_0843	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_0939	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_0971	0.1	1.1	False
GCA_003359305.2_ASM335930v2_CDS_3740	0.1	1.1	False
GCA_003359305.2_ASM335930v2_CDS_4092	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_4156	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_4604	0.4	1.5	False
GCA_003359305.2_ASM335930v2_CDS_5021	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_5278	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_5342	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_5662	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_5984	0.3	1.3	False
GCA_003359225.2_ASM335922v2_CDS_0083	0.0	1.0	True
GCA_003359225.2_ASM335922v2_CDS_0147	0.2	1.2	False
GCA_003359275.2_ASM335927v2_CDS_1708	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_1740	0.2	1.2	False
GCA_003359275.2_ASM335927v2_CDS_1804	0.4	1.4	False
GCA_003359275.2_ASM335927v2_CDS_2124	0.1	1.1	False
GCA_003359275.2_ASM335927v2_CDS_2188	0.2	1.2	False
GCA_003359275.2_ASM335927v2_CDS_2284	0.2	1.2	False
GCA_003359275.2_ASM335927v2_CDS_2380	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_2636	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_2700	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_2956	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_3212	0.444	1.444	False
GCA_003359275.2_ASM335927v2_CDS_3788	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_3852	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_4173	0.3	1.3	False
GCA_003359275.2_ASM335927v2_CDS_4301	0.222	1.333	False
GCA_003359275.2_ASM335927v2_CDS_4333	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_4590	0.1	1.1	False
GCA_003359275.2_ASM335927v2_CDS_4814	0.0	1.0	True
GCA_003359215.2_ASM335921v2_CDS_3947	0.0	1.0	True
GCA_003359215.2_ASM335921v2_CDS_4140	0.1	1.1	False
GCA_003359215.2_ASM335921v2_CDS_4301	0.0	1.0	True
GCA_003359215.2_ASM335921v2_CDS_4557	0.0	1.0	True
GCA_003359215.2_ASM335921v2_CDS_4814	0.0	1.0	True
GCA_003359215.2_ASM335921v2_CDS_5135	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_0078	0.2	1.2	False
GCA_003359295.2_ASM335929v2_CDS_0367	0.2	1.2	False
GCA_003359295.2_ASM335929v2_CDS_0689	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_0849	0.1	1.1	False
GCA_003359295.2_ASM335929v2_CDS_0881	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_0945	0.6	1.7	False
GCA_003359295.2_ASM335929v2_CDS_1009	0.222	1.222	False
GCA_003359295.2_ASM335929v2_CDS_1105	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_1169	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_1521	0.3	1.3	False
GCA_003359295.2_ASM335929v2_CDS_1585	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_1438	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_1822	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_1918	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_2878	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_3230	0.2	1.2	False
GCA_003359305.2_ASM335930v2_CDS_3486	0.4	1.4	False
GCA_003359305.2_ASM335930v2_CDS_3774	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_3806	0.111	1.111	False
GCA_003359305.2_ASM335930v2_CDS_3998	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_4094	0.1	1.1	False
GCA_003359305.2_ASM335930v2_CDS_4350	0.4	1.4	False
GCA_003354845.1_ASM335484v1_CDS_0381	0.0	1.0	True
GCA_003354845.1_ASM335484v1_CDS_1117	0.0	1.0	True
GCA_003354845.1_ASM335484v1_CDS_1181	0.0	1.0	True
GCA_003354845.1_ASM335484v1_CDS_1214	0.3	1.3	False
GCA_003354845.1_ASM335484v1_CDS_1438	0.4	1.4	False
GCA_003354845.1_ASM335484v1_CDS_1758	0.2	1.2	False
GCA_003354845.1_ASM335484v1_CDS_1982	0.0	1.0	True
GCA_003354845.1_ASM335484v1_CDS_2110	0.0	1.0	True
GCA_003354845.1_ASM335484v1_CDS_2846	0.0	1.0	True
GCA_003354845.1_ASM335484v1_CDS_2878	0.0	1.0	True
GCA_003354845.1_ASM335484v1_CDS_2942	0.0	1.0	True
GCA_003354845.1_ASM335484v1_CDS_3070	0.3	1.4	False
GCA_003359215.2_ASM335921v2_CDS_4912	0.0	1.0	True
GCA_003359215.2_ASM335921v2_CDS_4945	0.3	1.3	False
GCA_003359215.2_ASM335921v2_CDS_5041	0.2	1.2	False
GCA_003359295.2_ASM335929v2_CDS_0015	0.286	1.429	False
GCA_003359295.2_ASM335929v2_CDS_0112	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_0369	0.5	1.9	False
GCA_003359295.2_ASM335929v2_CDS_0465	0.4	1.4	False
GCA_003359295.2_ASM335929v2_CDS_0497	0.2	1.2	False
GCA_003359295.2_ASM335929v2_CDS_0529	0.2	1.2	False
GCA_003359295.2_ASM335929v2_CDS_0787	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_0851	0.5	1.5	False
GCA_003359295.2_ASM335929v2_CDS_1011	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_1139	0.1	1.1	False
GCA_003359295.2_ASM335929v2_CDS_1203	0.3	1.3	False
GCA_003359295.2_ASM335929v2_CDS_1587	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_1780	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_1812	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_2164	0.125	1.125	False
GCA_003359295.2_ASM335929v2_CDS_2292	0.3	1.4	False
GCA_003359295.2_ASM335929v2_CDS_2420	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_2548	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_2580	0.2	1.2	False
GCA_003359295.2_ASM335929v2_CDS_2644	0.0	1.0	True
GCA_003359295.2_ASM335929v2_CDS_2740	0.1	1.1	False
GCA_003359305.2_ASM335930v2_CDS_5506	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_5538	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_5730	0.0	1.0	True
GCA_003359225.2_ASM335922v2_CDS_0055	0.0	1.0	True
GCA_003359225.2_ASM335922v2_CDS_0215	0.0	1.0	True
GCA_003359225.2_ASM335922v2_CDS_1335	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_1712	0.2	1.2	False
GCA_003359275.2_ASM335927v2_CDS_1904	0.4	1.7	False
GCA_003359275.2_ASM335927v2_CDS_2192	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_2672	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_2736	0.1	1.1	False
GCA_003359275.2_ASM335927v2_CDS_3280	0.222	1.222	False
GCA_003359275.2_ASM335927v2_CDS_3376	0.6	1.7	False
GCA_003359275.2_ASM335927v2_CDS_3408	0.0	1.0	True
GCA_003359275.2_ASM335927v2_CDS_3440	0.111	1.111	False
GCF_000191145.1_ASM19114v1_CDS_0039	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_0071	0.4	1.6	False
GCF_000191145.1_ASM19114v1_CDS_0104	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_0232	0.3	1.3	False
GCF_000191145.1_ASM19114v1_CDS_0296	0.5	1.6	False
GCF_000191145.1_ASM19114v1_CDS_0328	0.3	1.3	False
GCF_000191145.1_ASM19114v1_CDS_0360	0.4	1.5	False
GCF_000191145.1_ASM19114v1_CDS_0392	0.2	1.2	False
GCF_000191145.1_ASM19114v1_CDS_0488	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_0520	0.2	1.2	False
GCF_000191145.1_ASM19114v1_CDS_0552	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_0776	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_0808	0.6	1.8	False
GCF_000191145.1_ASM19114v1_CDS_0936	0.6	1.6	False
GCF_000191145.1_ASM19114v1_CDS_1000	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_1032	0.2	1.2	False
GCF_000191145.1_ASM19114v1_CDS_1096	0.167	1.167	False
GCF_000191145.1_ASM19114v1_CDS_1128	0.2	1.2	False
GCF_000191145.1_ASM19114v1_CDS_1224	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_1320	1.0	3.0	False
GCF_000191145.1_ASM19114v1_CDS_1352	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_1384	0.3	1.3	False
GCF_000191145.1_ASM19114v1_CDS_1416	0.3	1.3	False
GCF_000191145.1_ASM19114v1_CDS_1512	0.6	1.9	False
GCF_000191145.1_ASM19114v1_CDS_1576	0.1	1.1	False
GCF_000191145.1_ASM19114v1_CDS_1640	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_1768	0.3	1.3	False
GCF_000191145.1_ASM19114v1_CDS_1864	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_1896	0.5	2.0	False
GCF_000191145.1_ASM19114v1_CDS_1928	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_1992	0.2	1.2	False
GCF_000191145.1_ASM19114v1_CDS_2056	0.6	1.9	False
GCF_000191145.1_ASM19114v1_CDS_2120	0.2	1.2	False
GCF_000191145.1_ASM19114v1_CDS_2216	0.1	1.1	False
GCF_000191145.1_ASM19114v1_CDS_2312	0.2	1.2	False
GCF_000191145.1_ASM19114v1_CDS_2344	0.444	1.556	False
GCF_000191145.1_ASM19114v1_CDS_2760	0.0	1.0	True
GCF_000191145.1_ASM19114v1_CDS_2824	0.6	1.6	False
GCF_000191145.1_ASM19114v1_CDS_2856	0.333	1.333	False
GCA_003359305.2_ASM335930v2_CDS_3586	0.333	1.333	False
GCA_003359305.2_ASM335930v2_CDS_4226	0.3	1.4	False
GCA_003359305.2_ASM335930v2_CDS_4450	0.4	1.6	False
GCA_003359305.2_ASM335930v2_CDS_4898	0.2	1.3	False
GCF_001617545.1_ASM161754v1_CDS_2773	0.2	1.2	False
GCF_001617545.1_ASM161754v1_CDS_2837	0.0	1.0	True
GCF_001617545.1_ASM161754v1_CDS_3477	0.3	1.3	False
GCF_001617545.1_ASM161754v1_CDS_3605	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_0014	0.2	1.2	False
GCF_001577285.1_ASM157728v1_CDS_0046	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_0270	0.4	1.8	False
GCF_001577285.1_ASM157728v1_CDS_0366	0.5	1.8	False
GCF_001577285.1_ASM157728v1_CDS_0398	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_0430	0.4	1.4	False
GCF_001577285.1_ASM157728v1_CDS_0494	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_0590	0.4	1.4	False
GCF_001577285.1_ASM157728v1_CDS_0654	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_0750	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_0846	0.5	1.6	False
GCF_001577285.1_ASM157728v1_CDS_1134	0.1	1.1	False
GCF_001577285.1_ASM157728v1_CDS_1262	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_1422	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_1903	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_2063	0.111	1.111	False
GCF_001577285.1_ASM157728v1_CDS_2095	0.5	1.5	False
GCA_003359225.2_ASM335922v2_CDS_0730	0.0	1.0	True
GCA_003359225.2_ASM335922v2_CDS_0890	0.0	1.0	True
GCA_003359225.2_ASM335922v2_CDS_1114	0.2	1.2	False
GCA_003359225.2_ASM335922v2_CDS_1338	0.5	1.5	False
GCA_003359225.2_ASM335922v2_CDS_1434	0.111	1.111	False
GCA_003359225.2_ASM335922v2_CDS_1979	0.4	1.5	False
GCA_003359225.2_ASM335922v2_CDS_2075	0.2	1.2	False
GCA_003359225.2_ASM335922v2_CDS_2299	0.125	1.125	False
GCA_003359225.2_ASM335922v2_CDS_2587	0.125	1.125	False
GCA_003359225.2_ASM335922v2_CDS_2715	0.0	1.0	True
GCA_003359225.2_ASM335922v2_CDS_2875	0.0	1.0	True
GCA_003359225.2_ASM335922v2_CDS_2939	0.2	1.2	False
GCA_003359315.2_ASM335931v2_CDS_1317	0.0	1.0	True
GCA_003359315.2_ASM335931v2_CDS_2885	0.2	1.2	False
GCA_003359315.2_ASM335931v2_CDS_3205	0.0	1.0	True
GCA_003359315.2_ASM335931v2_CDS_3365	0.3	1.3	False
GCA_003359315.2_ASM335931v2_CDS_3653	0.0	1.0	True
GCF_001617545.1_ASM161754v1_CDS_1270	0.5	1.5	False
GCF_001617545.1_ASM161754v1_CDS_1366	0.5	1.5	False
GCF_001617545.1_ASM161754v1_CDS_1398	0.3	1.3	False
GCF_001617545.1_ASM161754v1_CDS_1527	0.4	1.4	False
GCF_001617545.1_ASM161754v1_CDS_2071	0.0	1.0	True
GCF_001617545.1_ASM161754v1_CDS_2391	0.125	1.125	False
GCF_001617545.1_ASM161754v1_CDS_2711	0.6	1.7	False
GCF_001617545.1_ASM161754v1_CDS_3063	0.2	1.3	False
GCF_001617545.1_ASM161754v1_CDS_3447	0.375	1.375	False
GCA_003359305.2_ASM335930v2_CDS_1925	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_2629	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_3237	0.1	1.1	False
GCA_003359305.2_ASM335930v2_CDS_3525	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_4069	0.0	1.0	True
GCA_003359305.2_ASM335930v2_CDS_4101	0.3	1.3	False
GCF_001577285.1_ASM157728v1_CDS_0753	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_0817	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_0881	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_0945	0.6	2.2	False
GCF_001577285.1_ASM157728v1_CDS_0977	0.5	1.8	False
GCF_001577285.1_ASM157728v1_CDS_1073	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_1105	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_1169	0.2	1.2	False
GCF_001577285.1_ASM157728v1_CDS_1874	0.1	1.1	False
GCF_001577285.1_ASM157728v1_CDS_1906	0.2	1.2	False
GCF_001577285.1_ASM157728v1_CDS_1970	0.1	1.1	False
GCF_001577285.1_ASM157728v1_CDS_2130	0.125	1.25	False
GCF_001577285.1_ASM157728v1_CDS_2578	0.5	1.6	False
GCF_001577285.1_ASM157728v1_CDS_3026	0.1	1.1	False
GCF_001577285.1_ASM157728v1_CDS_3058	0.4	1.5	False
GCF_001577285.1_ASM157728v1_CDS_3506	0.0	1.0	True
GCF_001577285.1_ASM157728v1_CDS_3666	0.7	2.3	False
